,0,1,2,3,4
1957,5,1,-1,-1,1
1958,3,1,1,1,-1
1959,0,-1,1,1,1
1960,-1,-1,-1,1,1
1961,2,-1,1,1,-1
1962,-1,-1,1,-1,1
1963,-1,-1,1,-1,1
1964,4,1,1,1,-1
1965,4,-1,1,1,1
1966,3,1,1,1,-1
1967,-1,-1,-1,-1,1
1968,5,1,1,-1,-1
1969,-1,-1,1,1,1
1970,3,-1,-1,1,1
1971,2,-1,1,1,-1
1972,2,-1,1,1,-1
1973,5,1,1,-1,-1
1974,4,-1,1,1,1
1975,5,-1,1,-1,-1
1976,3,-1,1,-1,1
1977,5,1,-1,-1,1
1978,4,-1,-1,1,1
1979,2,-1,1,1,-1
1980,1,1,1,1,-1
1981,1,-1,1,1,1
1982,5,1,1,-1,-1
1983,2,-1,1,1,-1
1984,4,-1,-1,1,1
1985,5,1,1,-1,-1
1986,-1,-1,1,1,1
1987,5,1,1,-1,1
1988,-1,-1,1,1,1
1989,5,-1,1,-1,-1
1990,2,-1,1,1,-1
1991,2,1,1,1,-1
1992,-1,-1,1,1,1
1993,2,1,1,1,-1
1994,1,-1,1,1,1
1995,4,-1,-1,1,1
1996,-1,-1,1,1,1
1997,-1,-1,1,-1,1
1998,1,1,1,1,-1
1999,-1,-1,-1,1,1
2000,1,-1,1,1,-1
2001,5,1,1,-1,-1
2002,5,-1,1,-1,-1
2003,2,-1,1,1,-1
2004,3,-1,1,1,-1
2005,5,-1,1,-1,-1
2006,3,1,1,1,-1
2007,5,-1,1,-1,-1
2008,1,-1,1,1,-1
2009,5,1,1,-1,-1
2010,3,-1,-1,1,1
2011,3,-1,1,1,-1
2012,1,1,1,1,-1
2013,3,-1,1,1,1
2014,2,-1,1,1,-1
2015,4,1,1,1,-1
2016,3,1,1,1,-1
2017,1,-1,1,1,-1
2018,1,-1,1,1,-1
2019,-1,-1,-1,1,1
2020,-1,-1,1,-1,1
2021,0,-1,1,1,1
2022,2,1,1,1,-1
2023,4,-1,-1,1,1
2024,1,-1,1,1,-1
2025,-1,1,1,-1,1
2026,4,1,1,1,-1
2027,1,-1,1,1,-1
2028,2,1,1,1,-1
2029,5,-1,1,1,1
2030,3,1,1,1,-1
2031,1,1,1,1,-1
2032,2,1,1,1,-1
2033,4,-1,1,1,1
2034,-1,-1,-1,1,1
2035,4,-1,1,1,1
2036,-1,-1,-1,1,1
2037,3,-1,1,1,-1
2038,-1,-1,1,-1,1
2039,1,1,1,1,-1
2040,4,-1,1,-1,1
2041,1,1,1,1,-1
2042,1,1,1,1,-1
2043,4,-1,1,1,1
2044,1,1,1,1,-1
2045,4,1,1,1,-1
2046,1,-1,1,1,-1
2047,3,1,1,1,-1
2048,5,-1,1,-1,-1
2049,2,-1,1,1,-1
2050,1,-1,-1,-1,1
2051,-1,-1,1,1,1
2052,1,-1,1,1,-1
2053,3,-1,-1,-1,1
2054,0,-1,1,-1,1
2055,1,-1,1,1,1
2056,4,1,1,1,-1
2057,-1,-1,-1,1,1
2058,3,-1,1,1,-1
2059,3,1,1,1,-1
2060,4,-1,1,1,1
2061,-1,-1,1,1,1
2062,3,1,1,1,-1
2063,2,1,1,1,-1
2064,4,-1,1,1,1
2065,4,-1,1,1,1
2066,4,1,1,1,-1
2067,3,-1,1,1,-1
2068,2,1,1,1,-1
2069,3,-1,1,1,-1
2070,1,-1,1,1,1
2071,0,-1,1,-1,-1
2072,4,-1,1,1,-1
2073,5,-1,1,-1,-1
2074,1,-1,1,1,-1
2075,-1,-1,1,1,1
2076,4,-1,-1,1,1
2077,0,1,1,-1,-1
2078,5,-1,1,-1,-1
2079,3,-1,1,1,1
2080,-1,-1,-1,1,1
2081,4,1,1,1,-1
2082,5,1,1,-1,-1
2083,-1,1,-1,1,1
2084,-1,-1,1,1,1
2085,1,1,1,1,-1
2086,2,-1,1,1,-1
2087,4,-1,1,1,1
2088,-1,-1,1,1,1
2089,2,1,1,1,-1
2090,2,-1,1,1,-1
2091,1,-1,1,1,-1
2092,3,-1,1,1,-1
2093,4,-1,1,1,1
2094,1,-1,1,1,1
2095,5,-1,1,-1,-1
2096,1,1,1,1,-1
2097,1,-1,-1,1,1
2098,5,-1,1,-1,-1
2099,3,-1,1,1,1
2100,-1,-1,-1,1,1
2101,3,-1,1,1,1
2102,2,1,1,1,-1
2103,2,-1,1,1,-1
2104,-1,-1,1,1,1
2105,3,-1,1,1,1
2106,-1,-1,-1,1,1
2107,1,-1,1,1,1
2108,-1,-1,1,-1,1
2109,5,-1,1,-1,-1
2110,4,-1,1,1,1
2111,2,1,1,1,-1
2112,1,-1,1,1,1
2113,4,-1,1,1,-1
2114,3,1,1,1,-1
2115,3,-1,1,1,-1
2116,4,-1,-1,1,1
2117,4,-1,1,-1,1
2118,1,1,1,1,-1
2119,4,-1,1,1,1
2120,4,1,1,1,-1
2121,1,1,1,1,-1
2122,4,-1,-1,-1,1
2123,-1,-1,1,1,1
2124,-1,-1,-1,1,1
2125,5,-1,1,-1,-1
2126,4,-1,1,1,1
2127,-1,-1,1,1,1
2128,3,1,1,1,-1
2129,1,1,1,1,-1
2130,4,-1,-1,1,1
2131,1,1,1,1,-1
2132,2,-1,1,1,-1
2133,5,-1,1,-1,1
2134,4,-1,-1,1,1
2135,5,1,1,-1,-1
2136,1,-1,1,1,-1
2137,4,-1,-1,-1,1
2138,1,-1,1,-1,1
2139,3,-1,1,1,-1
2140,4,1,1,1,1
2141,2,1,1,1,-1
2142,4,-1,1,1,-1
2143,3,-1,1,1,1
2144,4,-1,-1,1,1
2145,3,-1,1,-1,1
2146,2,1,1,1,-1
2147,3,-1,1,1,1
2148,1,1,1,1,-1
2149,5,-1,-1,-1,1
2150,3,-1,1,1,-1
2151,-1,-1,-1,-1,1
2152,1,1,1,1,-1
2153,5,-1,1,-1,-1
2154,2,1,1,1,-1
2155,2,-1,1,1,-1
2156,1,-1,1,1,1
2157,3,-1,1,1,-1
2158,0,-1,-1,-1,1
2159,-1,-1,1,1,1
2160,3,1,1,1,-1
2161,4,-1,1,1,-1
2162,5,-1,1,-1,-1
2163,1,-1,-1,1,1
2164,4,1,1,1,-1
2165,-1,-1,1,1,1
2166,-1,-1,-1,-1,1
2167,-1,-1,-1,1,1
2168,3,-1,1,1,-1
2169,1,-1,-1,1,1
2170,3,-1,-1,1,1
2171,2,1,1,1,-1
2172,-1,-1,-1,1,1
2173,3,-1,1,1,-1
2174,2,1,1,1,-1
2175,3,-1,-1,1,1
2176,2,1,1,1,-1
2177,1,1,1,1,-1
2178,4,-1,1,1,-1
2179,4,-1,1,1,-1
2180,3,1,1,1,-1
2181,2,-1,1,1,-1
2182,1,1,1,1,-1
2183,3,-1,1,1,1
2184,1,1,1,1,-1
2185,2,-1,1,1,-1
2186,3,1,1,1,-1
2187,3,1,1,1,-1
2188,3,1,1,1,-1
2189,1,-1,1,1,-1
2190,1,-1,1,-1,1
2191,1,1,1,1,-1
2192,3,-1,1,1,1
2193,-1,-1,-1,1,1
2194,3,-1,1,1,-1
2195,4,-1,1,1,-1
2196,5,-1,1,-1,-1
2197,1,1,1,1,-1
2198,2,-1,1,1,-1
2199,1,-1,1,1,-1
2200,5,-1,1,-1,-1
2201,-1,-1,1,1,1
2202,5,1,1,-1,-1
2203,-1,-1,1,1,1
2204,-1,-1,-1,1,1
2205,5,-1,1,-1,-1
2206,5,1,-1,-1,1
2207,3,-1,1,1,-1
2208,1,1,1,1,-1
2209,1,-1,1,1,-1
2210,2,-1,1,1,-1
2211,-1,-1,-1,1,1
2212,5,1,1,-1,-1
2213,1,-1,1,1,1
2214,-1,-1,1,1,1
2215,3,-1,1,1,-1
2216,4,-1,1,1,1
2217,-1,-1,-1,1,1
2218,1,-1,-1,1,1
2219,5,-1,1,-1,-1
2220,1,1,1,1,-1
2221,3,-1,1,1,-1
2222,3,-1,1,1,-1
2223,1,-1,1,1,-1
2224,3,-1,1,1,1
2225,4,-1,1,1,1
2226,3,-1,1,1,-1
2227,2,-1,1,1,-1
2228,3,1,1,1,-1
2229,2,-1,1,1,-1
2230,1,1,1,1,-1
2231,2,1,1,1,-1
2232,3,-1,1,1,-1
2233,1,-1,1,1,1
2234,3,-1,1,1,1
2235,3,-1,1,1,-1
2236,2,-1,1,1,-1
2237,2,1,1,1,-1
2238,3,-1,1,1,-1
2239,1,-1,1,-1,1
2240,-1,-1,-1,1,1
2241,4,-1,1,1,-1
2242,3,-1,-1,1,1
2243,4,-1,1,-1,1
2244,3,-1,-1,-1,1
2245,3,-1,1,1,-1
2246,5,-1,1,-1,-1
2247,1,-1,1,1,-1
2248,4,-1,-1,1,1
2249,-1,-1,1,1,1
2250,2,1,1,1,-1
2251,5,1,1,-1,-1
2252,3,-1,1,1,-1
2253,3,1,1,1,-1
2254,1,1,1,1,-1
2255,3,1,1,1,-1
2256,3,-1,-1,1,1
2257,0,-1,-1,-1,1
2258,3,-1,1,1,-1
2259,1,1,1,1,-1
2260,5,-1,1,-1,-1
2261,1,1,1,1,-1
2262,0,-1,1,-1,1
2263,1,1,1,1,-1
2264,1,-1,1,1,-1
2265,2,-1,1,1,-1
2266,1,-1,-1,1,1
2267,3,1,1,1,-1
2268,-1,-1,1,1,1
2269,3,-1,1,1,1
2270,4,-1,-1,1,1
2271,3,1,1,1,-1
2272,-1,-1,-1,1,1
2273,2,1,1,1,-1
2274,3,-1,-1,1,1
2275,5,-1,1,-1,-1
2276,1,-1,1,1,-1
2277,1,-1,1,1,-1
2278,4,-1,1,1,1
2279,5,-1,1,-1,-1
2280,1,-1,1,-1,1
2281,1,-1,1,1,1
2282,4,-1,1,1,1
2283,-1,-1,1,1,1
2284,5,-1,1,-1,-1
2285,2,1,1,1,-1
2286,-1,-1,1,-1,1
2287,3,1,1,1,-1
2288,3,-1,-1,1,1
2289,4,-1,1,1,1
2290,-1,-1,1,1,1
2291,2,1,1,1,-1
2292,3,1,1,1,-1
2293,1,-1,1,1,1
2294,3,-1,1,1,-1
2295,2,-1,1,1,-1
2296,5,1,1,-1,-1
2297,1,-1,1,1,-1
2298,1,-1,1,-1,1
2299,1,-1,1,1,-1
2300,4,1,1,1,-1
2301,3,1,1,1,-1
2302,5,1,1,-1,-1
2303,5,-1,-1,-1,1
2304,-1,-1,1,1,1
2305,5,-1,-1,-1,1
2306,5,-1,1,-1,-1
2307,1,1,1,1,-1
2308,3,-1,1,1,1
2309,4,-1,1,1,-1
2310,-1,-1,1,1,1
2311,2,-1,1,1,-1
2312,1,1,1,1,-1
2313,2,1,1,1,-1
2314,1,-1,1,-1,1
2315,5,-1,-1,-1,1
2316,3,-1,1,1,-1
2317,4,-1,1,1,-1
2318,1,1,1,1,-1
2319,1,1,1,1,-1
2320,-1,-1,-1,1,1
2321,5,1,1,-1,-1
2322,2,-1,1,1,-1
2323,1,-1,1,1,-1
2324,5,-1,1,-1,-1
2325,1,1,1,1,-1
2326,4,-1,-1,1,1
2327,3,-1,1,1,1
2328,3,-1,1,1,1
2329,1,1,1,1,-1
2330,2,-1,1,1,-1
2331,1,-1,1,1,-1
2332,-1,-1,1,1,1
2333,1,-1,1,1,-1
2334,-1,-1,1,1,1
2335,-1,1,1,-1,1
2336,1,-1,1,-1,1
2337,1,-1,1,1,1
2338,2,-1,1,1,-1
2339,3,-1,1,1,-1
2340,3,-1,1,1,-1
2341,3,1,1,1,-1
2342,2,1,1,1,-1
2343,1,1,1,1,-1
2344,3,-1,1,1,-1
2345,2,1,1,1,-1
2346,5,-1,-1,-1,1
2347,3,1,1,1,-1
2348,3,1,1,1,-1
2349,1,-1,1,1,-1
2350,4,1,1,1,-1
2351,4,1,1,1,-1
2352,3,-1,1,1,1
2353,4,1,1,1,-1
2354,5,-1,1,-1,-1
2355,5,-1,1,-1,-1
2356,2,-1,1,1,-1
2357,1,1,1,1,-1
2358,4,-1,-1,1,1
2359,3,-1,1,-1,1
2360,3,1,1,1,1
2361,2,1,1,1,-1
2362,2,-1,1,1,-1
2363,4,-1,1,1,1
2364,3,-1,-1,1,1
2365,-1,-1,-1,-1,1
2366,3,1,1,1,-1
2367,3,1,1,1,-1
2368,2,-1,1,1,-1
2369,4,-1,-1,1,1
2370,3,-1,1,1,-1
2371,4,-1,1,1,-1
2372,3,-1,1,1,-1
2373,4,-1,1,1,-1
2374,2,-1,1,1,-1
2375,1,1,1,1,-1
2376,5,1,1,-1,-1
2377,4,-1,1,1,1
2378,3,-1,1,1,-1
2379,2,-1,1,1,-1
2380,1,-1,1,1,-1
2381,4,-1,1,1,-1
2382,4,-1,-1,1,1
2383,4,-1,-1,1,1
2384,4,-1,1,1,1
2385,-1,-1,-1,1,1
2386,1,1,1,1,1
2387,1,-1,1,1,1
2388,1,1,1,1,-1
2389,3,-1,-1,-1,1
2390,3,-1,1,1,-1
2391,4,-1,1,1,1
2392,3,-1,1,1,-1
2393,-1,-1,-1,-1,1
2394,0,-1,1,-1,1
2395,3,-1,-1,1,1
2396,3,-1,-1,1,1
2397,1,-1,1,1,-1
2398,-1,-1,-1,1,1
2399,2,-1,1,1,-1
2400,1,-1,1,1,1
2401,1,1,1,1,-1
2402,2,1,1,1,-1
2403,1,-1,1,1,-1
2404,0,1,1,-1,1
2405,3,-1,1,1,-1
2406,4,-1,-1,1,1
2407,0,1,1,-1,-1
2408,1,-1,1,1,-1
2409,3,-1,1,1,1
2410,4,1,1,1,1
2411,2,-1,1,1,-1
2412,4,-1,-1,1,1
2413,-1,-1,1,1,1
2414,1,-1,1,1,-1
2415,5,-1,1,-1,-1
2416,1,-1,1,-1,1
2417,5,-1,1,-1,-1
2418,2,-1,1,1,-1
2419,-1,-1,-1,1,1
2420,1,1,1,1,-1
2421,2,-1,1,1,-1
2422,1,-1,-1,1,1
2423,1,-1,1,-1,1
2424,3,1,1,1,-1
2425,2,1,1,1,-1
2426,2,1,1,1,-1
2427,1,1,1,1,-1
2428,5,1,1,-1,-1
2429,2,-1,1,1,-1
2430,4,-1,-1,1,1
2431,3,-1,1,1,-1
2432,0,-1,-1,1,1
2433,-1,-1,1,1,1
2434,5,1,1,-1,-1
2435,3,-1,1,1,-1
2436,5,1,1,-1,-1
2437,-1,-1,-1,1,1
2438,1,1,1,1,-1
2439,5,-1,1,-1,-1
2440,3,1,1,1,-1
2441,1,-1,1,1,-1
2442,4,-1,-1,1,1
2443,0,-1,1,-1,-1
2444,5,-1,1,-1,-1
2445,5,1,1,-1,-1
2446,4,-1,-1,1,1
2447,1,1,1,1,-1
2448,4,1,1,1,-1
2449,4,-1,1,1,-1
2450,2,-1,1,1,-1
2451,3,-1,1,1,-1
2452,1,-1,1,1,-1
2453,-1,-1,1,-1,1
2454,-1,-1,1,1,1
2455,0,-1,1,1,1
2456,1,-1,-1,1,1
2457,1,-1,1,1,-1
2458,1,-1,1,1,-1
2459,-1,-1,-1,-1,1
2460,-1,-1,-1,1,1
2461,3,-1,-1,1,1
2462,0,-1,1,-1,1
2463,3,-1,1,1,-1
2464,1,-1,1,1,1
2465,-1,-1,1,1,1
2466,2,-1,1,1,-1
2467,3,1,1,1,-1
2468,5,-1,1,-1,-1
2469,4,-1,1,-1,1
2470,4,-1,-1,-1,1
2471,2,-1,1,1,-1
2472,3,-1,1,1,1
2473,2,1,1,1,-1
2474,2,-1,1,1,-1
2475,3,-1,1,1,-1
2476,-1,-1,1,-1,1
2477,2,-1,1,1,-1
2478,1,1,1,1,-1
2479,4,-1,1,1,1
2480,-1,-1,-1,1,1
2481,-1,1,1,-1,1
2482,4,-1,1,1,1
2483,-1,1,-1,-1,1
2484,3,-1,1,1,-1
2485,4,1,1,1,-1
2486,4,-1,1,1,-1
2487,-1,-1,-1,1,1
2488,1,-1,1,1,-1
2489,3,1,1,1,-1
2490,-1,-1,1,1,1
2491,1,1,1,1,-1
2492,5,-1,1,-1,-1
2493,2,1,1,1,-1
2494,4,-1,-1,1,1
2495,3,-1,1,1,1
2496,2,1,1,1,-1
2497,1,-1,1,-1,1
2498,-1,-1,-1,1,1
2499,-1,-1,-1,1,1
2500,5,1,-1,-1,1
2501,4,-1,1,1,-1
2502,0,-1,1,-1,1
2503,5,1,1,-1,-1
2504,2,-1,1,1,-1
2505,-1,-1,-1,1,1
2506,5,-1,1,-1,-1
2507,4,-1,1,1,-1
2508,1,-1,1,1,-1
2509,1,-1,1,1,-1
2510,1,-1,-1,1,1
2511,2,-1,1,1,-1
2512,5,1,1,-1,-1
2513,2,1,1,1,-1
2514,4,-1,1,-1,1
2515,1,1,1,1,-1
2516,2,-1,1,1,-1
2517,3,-1,1,1,1
2518,1,-1,1,1,-1
2519,-1,-1,1,1,1
2520,-1,-1,-1,1,1
2521,3,-1,-1,1,1
2522,5,1,1,-1,1
2523,1,-1,1,1,-1
2524,3,-1,-1,1,1
2525,1,1,1,1,-1
2526,3,-1,1,1,-1
2527,4,-1,1,1,-1
2528,4,-1,1,1,-1
2529,3,-1,1,1,-1
2530,5,1,1,-1,-1
2531,2,1,1,1,-1
2532,3,-1,1,1,1
2533,1,1,1,1,-1
2534,3,-1,-1,1,1
2535,3,-1,1,1,-1
2536,2,-1,1,1,-1
2537,4,-1,1,1,-1
2538,5,1,1,-1,-1
2539,2,1,1,1,-1
2540,0,-1,1,-1,-1
2541,5,-1,1,-1,-1
2542,1,-1,1,1,-1
2543,3,-1,-1,1,1
2544,1,1,1,1,-1
2545,1,1,1,1,-1
2546,-1,-1,1,1,1
2547,1,-1,1,1,-1
2548,5,1,1,-1,-1
2549,1,-1,1,1,1
2550,5,-1,1,-1,-1
2551,4,-1,1,1,-1
2552,-1,-1,-1,1,1
2553,2,1,1,1,-1
2554,4,-1,-1,1,1
2555,2,1,1,1,-1
2556,1,-1,1,1,-1
2557,4,-1,-1,1,1
2558,5,-1,1,-1,-1
2559,3,-1,1,1,-1
2560,5,-1,1,-1,-1
2561,0,-1,1,-1,-1
2562,1,-1,1,1,-1
2563,3,-1,-1,1,1
2564,2,1,1,1,-1
2565,3,1,1,1,-1
2566,5,-1,1,-1,-1
2567,3,-1,-1,1,1
2568,2,-1,1,1,-1
2569,-1,-1,1,1,1
2570,5,-1,1,-1,1
2571,5,-1,1,-1,-1
2572,3,-1,-1,1,1
2573,3,1,1,1,-1
2574,1,-1,-1,1,1
2575,2,-1,1,1,-1
2576,3,-1,1,1,-1
2577,2,-1,1,1,-1
2578,3,-1,-1,1,1
2579,-1,1,-1,-1,1
2580,1,-1,1,1,-1
2581,5,1,1,-1,-1
2582,1,-1,1,1,-1
2583,3,-1,-1,1,1
2584,1,-1,1,1,-1
2585,3,-1,1,1,1
2586,4,1,1,1,-1
2587,-1,-1,-1,1,1
2588,3,1,1,1,-1
2589,4,1,1,1,-1
2590,4,-1,1,1,-1
2591,2,1,1,1,-1
2592,3,-1,1,1,-1
2593,-1,1,-1,1,1
2594,0,1,-1,1,1
2595,1,-1,1,1,-1
2596,1,1,1,1,-1
2597,2,-1,1,1,-1
2598,4,-1,-1,1,1
2599,1,-1,1,1,-1
2600,-1,-1,1,1,1
2601,-1,-1,-1,1,1
2602,4,1,1,1,-1
2603,3,1,1,1,-1
2604,1,1,1,1,-1
2605,2,-1,1,1,-1
2606,1,-1,1,1,-1
2607,0,-1,1,1,1
2608,1,-1,-1,1,1
2609,2,-1,1,1,-1
2610,4,1,1,1,-1
2611,4,-1,1,1,-1
2612,4,-1,1,1,1
2613,1,1,1,1,-1
2614,2,-1,1,1,-1
2615,3,1,1,1,-1
2616,-1,1,1,1,1
2617,3,-1,1,1,1
2618,1,-1,1,1,-1
2619,4,1,1,1,-1
2620,3,-1,1,1,1
2621,1,-1,-1,1,1
2622,3,-1,1,1,-1
2623,1,1,1,1,-1
2624,5,1,1,-1,-1
2625,3,-1,-1,-1,1
2626,1,-1,1,1,1
2627,4,1,1,1,-1
2628,-1,-1,-1,1,1
2629,2,1,1,1,-1
2630,1,-1,1,1,-1
2631,5,-1,1,-1,-1
2632,3,-1,1,1,-1
2633,5,-1,1,-1,-1
2634,-1,-1,1,-1,1
2635,5,1,1,-1,-1
2636,3,-1,1,1,1
2637,1,-1,1,1,-1
2638,1,-1,1,1,-1
2639,2,1,1,1,-1
2640,-1,-1,-1,1,1
2641,1,-1,1,1,1
2642,1,-1,1,1,-1
2643,2,-1,1,1,-1
2644,1,-1,1,1,-1
2645,1,-1,1,1,-1
2646,1,1,1,1,-1
2647,3,1,1,1,-1
2648,1,-1,1,1,1
2649,3,1,1,1,-1
2650,2,-1,1,1,-1
2651,4,-1,1,1,1
2652,-1,-1,1,1,1
2653,1,-1,-1,1,1
2654,1,-1,1,1,1
2655,3,-1,-1,1,1
2656,-1,-1,-1,1,1
2657,3,-1,1,1,1
2658,3,-1,1,1,-1
2659,-1,-1,-1,1,1
2660,2,-1,1,1,-1
2661,-1,-1,1,1,1
2662,3,-1,1,1,-1
2663,5,-1,1,-1,-1
2664,2,-1,1,1,-1
2665,-1,-1,-1,-1,1
2666,-1,-1,-1,1,1
2667,4,-1,1,1,1
2668,-1,-1,1,1,1
2669,-1,-1,-1,1,1
2670,3,-1,-1,1,1
2671,4,-1,-1,1,1
2672,-1,-1,-1,1,1
2673,2,-1,1,1,-1
2674,4,1,1,1,-1
2675,4,1,-1,1,1
2676,4,-1,-1,1,1
2677,2,1,1,1,-1
2678,4,-1,-1,-1,1
2679,1,-1,1,1,-1
2680,1,-1,1,1,-1
2681,-1,-1,1,1,1
2682,-1,-1,-1,-1,1
2683,3,1,1,1,-1
2684,3,-1,1,1,1
2685,2,-1,1,1,-1
2686,-1,-1,1,-1,1
2687,3,-1,-1,-1,1
2688,3,-1,1,1,-1
2689,0,-1,1,-1,1
2690,1,-1,1,1,-1
2691,1,1,1,1,-1
2692,1,1,1,1,-1
2693,-1,-1,-1,1,1
2694,1,-1,1,1,1
2695,3,-1,1,1,-1
2696,2,1,1,1,-1
2697,4,-1,1,1,1
2698,1,-1,1,1,1
2699,2,-1,1,1,-1
2700,4,1,1,1,1
2701,2,1,1,1,-1
2702,-1,-1,-1,1,1
2703,2,-1,1,1,-1
2704,1,-1,1,1,-1
2705,2,-1,1,1,-1
2706,4,-1,-1,1,1
2707,2,-1,1,1,-1
2708,4,1,1,1,-1
2709,3,1,1,1,-1
2710,2,1,1,1,-1
2711,-1,-1,-1,1,1
2712,-1,-1,-1,1,1
2713,1,-1,1,1,-1
2714,1,1,1,1,-1
2715,4,-1,1,-1,1
2716,1,1,1,1,-1
2717,-1,-1,1,1,1
2718,1,-1,-1,1,1
2719,1,-1,1,1,-1
2720,4,-1,-1,1,1
2721,4,-1,1,1,1
2722,4,-1,1,1,1
2723,1,1,1,1,-1
2724,2,1,1,1,-1
2725,5,1,1,-1,-1
2726,1,-1,1,1,-1
2727,-1,-1,1,1,1
2728,5,-1,1,-1,1
2729,1,1,1,1,-1
2730,1,-1,1,1,-1
2731,1,-1,1,1,-1
2732,3,-1,1,1,-1
2733,2,-1,1,1,-1
2734,5,1,1,-1,-1
2735,1,-1,1,1,-1
2736,3,-1,1,1,-1
2737,-1,1,-1,1,1
2738,3,-1,1,1,1
2739,2,1,1,1,-1
2740,0,-1,1,1,1
2741,1,-1,1,1,-1
2742,4,-1,-1,1,1
2743,1,-1,-1,1,1
2744,1,-1,1,1,-1
2745,3,1,1,1,-1
2746,-1,-1,1,-1,1
2747,1,-1,-1,1,1
2748,4,-1,1,1,1
2749,4,-1,1,-1,1
2750,0,-1,-1,-1,1
2751,5,-1,1,-1,-1
2752,-1,-1,-1,1,1
2753,1,-1,1,1,-1
2754,5,-1,1,-1,-1
2755,-1,-1,1,1,1
2756,3,-1,1,1,-1
2757,4,-1,-1,1,1
2758,1,1,1,1,-1
2759,5,1,1,-1,-1
2760,3,-1,1,1,-1
2761,3,-1,1,1,1
2762,1,-1,1,1,-1
2763,5,-1,1,-1,-1
2764,1,-1,-1,-1,1
2765,3,-1,1,1,1
2766,2,-1,1,1,-1
2767,3,1,1,1,-1
2768,5,1,1,-1,-1
2769,-1,-1,1,1,1
2770,0,1,1,-1,1
2771,-1,-1,1,1,1
2772,4,-1,-1,1,1
2773,3,-1,1,1,-1
2774,5,1,1,-1,-1
2775,5,-1,1,-1,-1
2776,-1,-1,-1,-1,1
2777,3,-1,-1,1,1
2778,3,-1,1,1,1
2779,2,-1,1,1,-1
2780,4,-1,1,1,-1
2781,5,1,1,-1,-1
2782,4,-1,1,1,-1
2783,4,-1,1,1,1
2784,2,1,1,1,-1
2785,2,1,1,1,-1
2786,-1,-1,1,1,1
2787,1,1,1,1,-1
2788,3,-1,1,1,1
2789,3,-1,1,1,-1
2790,5,1,1,-1,1
2791,-1,-1,-1,-1,1
2792,4,-1,1,1,1
2793,4,1,1,1,-1
2794,1,-1,1,1,1
2795,5,-1,1,-1,-1
2796,-1,-1,1,-1,1
2797,3,-1,1,1,1
2798,3,-1,-1,1,1
2799,-1,-1,1,1,1
2800,2,-1,1,1,-1
2801,2,-1,1,1,-1
2802,4,1,1,1,-1
2803,-1,1,1,1,1
2804,1,-1,1,1,-1
2805,1,1,1,1,-1
2806,3,1,1,1,-1
2807,1,-1,-1,1,1
2808,3,-1,1,1,-1
2809,5,-1,1,-1,-1
2810,1,-1,1,1,-1
2811,-1,-1,-1,1,1
2812,1,-1,-1,1,1
2813,4,-1,1,1,1
2814,2,-1,1,1,-1
2815,3,-1,1,1,-1
2816,3,-1,-1,1,1
2817,4,-1,1,1,1
2818,5,-1,1,-1,-1
2819,0,-1,1,-1,1
2820,3,-1,1,-1,1
2821,2,-1,1,1,-1
2822,1,-1,1,1,-1
2823,5,-1,1,-1,-1
2824,3,-1,1,1,-1
2825,3,-1,1,1,-1
2826,-1,-1,-1,-1,1
2827,3,1,1,1,-1
2828,4,-1,-1,1,1
2829,3,1,1,1,-1
2830,3,-1,-1,1,1
2831,1,-1,1,1,-1
2832,5,-1,1,-1,-1
2833,1,-1,1,1,-1
2834,3,-1,1,1,-1
2835,5,1,1,-1,-1
2836,4,-1,-1,1,1
2837,4,-1,1,1,-1
2838,5,-1,1,-1,-1
2839,2,-1,1,1,-1
2840,3,-1,1,1,-1
2841,1,-1,1,1,1
2842,4,-1,-1,-1,1
2843,4,1,1,1,-1
2844,4,-1,1,1,1
2845,3,-1,1,1,-1
2846,5,1,1,-1,1
2847,-1,-1,-1,-1,1
2848,4,-1,1,-1,1
2849,-1,-1,-1,1,1
2850,-1,-1,-1,1,1
2851,3,1,1,1,-1
2852,5,-1,1,-1,-1
2853,2,-1,1,1,-1
2854,1,-1,1,1,-1
2855,3,-1,1,1,1
2856,3,1,1,1,-1
2857,3,-1,1,1,-1
2858,1,1,1,1,-1
2859,3,-1,1,1,-1
2860,5,1,1,-1,-1
2861,3,1,1,1,-1
2862,5,-1,1,-1,1
2863,1,1,1,1,-1
2864,-1,1,1,1,1
2865,4,-1,1,1,1
2866,1,1,1,1,-1
2867,3,-1,1,1,1
2868,-1,-1,1,1,1
2869,5,1,1,-1,-1
2870,1,-1,1,-1,1
2871,4,-1,1,1,-1
2872,2,1,1,1,-1
2873,5,-1,1,-1,-1
2874,4,-1,1,1,-1
2875,4,-1,1,1,-1
2876,3,-1,1,1,-1
2877,2,-1,1,1,-1
2878,4,-1,-1,-1,1
2879,-1,-1,-1,-1,1
2880,0,-1,1,-1,1
2881,4,-1,1,1,-1
2882,1,1,1,1,-1
2883,4,-1,-1,1,1
2884,3,-1,1,1,1
2885,1,-1,1,1,-1
2886,-1,-1,1,-1,1
2887,0,1,1,-1,-1
2888,1,1,1,1,-1
2889,1,-1,1,1,-1
2890,5,-1,1,-1,-1
2891,-1,1,1,1,1
2892,0,1,1,-1,-1
2893,4,-1,1,1,1
2894,-1,-1,-1,1,1
2895,4,-1,-1,-1,1
2896,1,-1,1,1,-1
2897,1,-1,1,1,-1
2898,-1,-1,1,1,1
